gene	leverage
TMEM43	-0.3613
ECEL1	-0.8883
BRS3	-0.7923
ETB1	-0.9867
GPR148	-0.8201
NKX2-4	-0.8947
SLC25A20	-0.3214
IQCC	-0.7953
ERICH5	-0.9798
GLRX5	-0.2139
OXR1	-0.9798
SLC16A8	-0.6786
SLC7A5	-0.8354
SLC7A6	-0.7614
SLC7A7	-0.8376
B4GALT2	-0.5707
B4GALT4	-0.5937
B4GALT6	-0.5058
B4GAT1	-0.0975
CHST2	-0.5937
CHST5	-0.5937
CHST6	-0.4118
ST3GAL6	-0.5937
B3KNW7	-0.7631
C1ORF189	-0.7869
MDM1	-0.9698
PLAAT5	-0.5124
C1orf116	-0.9558
Q6ZR29	-0.9831
PTCHD2	-0.7129
PHEX	-0.9756
C11orf58	-0.9843
E3W975	-0.9843
DKFZP686L0869	-0.6229
DKFZP686L17145	-0.6229
DKFZP686M09245	-0.9891
TIGAR	-0.9297
CBR1	0.1261
PBR	-0.9167
TMEM159	-0.3854
RDH10	-0.5223
FAM163A	-0.8079
CYB561D1	-0.9019
SLC35A4	-0.3879
ATP13A3	-0.9643
CLRN1	-0.0719
YARS2	-0.7439
CGB	-0.8548
CGB3	-0.8333
RDH5	-0.6963
AWAT2	-0.7143
RDH11	-0.3182
OC90	-0.9844
PRORP	-0.5448
TRMT10C	-0.1532
FOXP4	-0.6403
RP1	-0.8593
F8VZD8	-0.9926
ASCC3L1	-0.9926
HNRPM	-0.9926
NAV3	-0.9926
NCKAP5L	-0.972
UPI0001B3CB32	-0.9926
AMER2	-0.9926
Q6ZS93	-0.9428
HOOK3	-0.5658
YBEY	-0.9387
MARCH5	-0.6849
TRMT1	-0.9756
PNKD	-0.8982
C20orf72	-0.9837
C1orf107	-0.9837
ZSWIM2	-0.9568
JADE3	-0.9837
UBE3D	-0.9514
IFI44	-0.9837
CCDC105	-0.9598
CCDC27	-0.9837
PLCXD3	-0.9614
B9838V1	-0.9837
Q53HC2	-0.9837
THEM5	-0.8646
PP9457	-0.9837
EEF1AKMT3	-0.7323
RNF180	-0.8182
KIF27	-0.7442
SPAG16	-0.2869
Q5JSM0	-0.2763
ZNF397	-0.0413
ZNF445	-0.6976
ZNF193	-0.9688
ZSCAN29	-0.5642
LIM2	-0.9524
Q5SPZ4	-0.9729
MXRA7	-0.9259
FLJ00327	-0.8309
ACR	-0.3911
C7orf25	-0.3986
KIAA1009	-0.8889
TMCO7	-0.9429
B7Z670	-0.5257
TANGO6	-0.9429
MAJIN	-0.5547
ATP5MC1	-0.2559
ETFDH	-0.5931
IYD	-0.985
CYP39A1	-0.4101
ND5	-0.9286
Q6ZUC8	-0.916
GTPBP8	-0.9895
PROSER3	-0.6208
FLJ34048	-0.986
APOL1	-0.7151
TIMM22	-0.4209
COMMD9	-0.5406
VPS35L	-0.7936
C3orf15	-0.9167
XAGE1C	-0.8046
XAGE1D	-0.8046
XAGE1E	-0.8046
ZC3H13	-0.7338
IRX5	-0.2281
SGCE	-0.6636
SGCZ	-0.6646
SSPN	-0.9167
SUCLG2	-0.3986
DRICH1	-0.8532
STATH	-0.3022
HIST1H1C	-0.8904
Q69EZ8	-0.9858
CDNF	-0.9767
CBWD5	-0.9506
O60748	-0.9883
CBWD3	-0.9506
DKFZP686C21148	-0.8613
STAG3L1	-0.9068
STAG3L2	-0.9188
STAG3L3	-0.9188
STAG3L4	-0.9188
LNP1	-0.9167
CLEC18A	-0.9639
CCDC26	-0.95
CYP2S1	-0.8681
DSCR8	-0.9878
SLC6A20	-0.9093
C4orf41	-0.8667
ADGRB2	-0.8667
GSR	-0.5407
USP51	-0.8105
UBE1	-0.9556
SLC1A6	-0.789
Q5VYU5	-0.9636
Q8NB89	-0.9636
UPI0002590962	-0.9636
PRSS7	-0.6667
PDCD2L	-0.9167
VWA1	-0.9454
FAM57A	-0.735
PPP1R14B	-0.9852
PPP1R14C	-0.9852
TMPRSS11B	-0.9829
CCM1	-0.8556
SLC35F5	-0.9661
ATP5G3	-0.8824
HM13	-0.8358
SPAG7	-0.7991
A0A4E0W6L3	-0.9888
SYNC	-0.8866
KIAA0319L	-0.9925
SPATA4	-0.9925
DNAJC15	-0.7396
ALG14	-0.8182
RBM12B	-0.9454
FAM46D	-0.9839
CHAC1	-0.9839
ZNF683	-0.8382
UPI00015DFCB6	-0.9839
FAM199X	-0.9876
C1ORF104	-0.9876
TTC28	-0.2925
CATIP	-0.5658
SLC25A42	-0.9763
C5orf49	-0.9524
WFDC6	-0.9916
C5ORF60	-0.9041
CA6	-0.9127
MGC13033	-0.9841
RPUSD3	-0.9663
C12ORF49	-0.9852
C19ORF73	-0.9646
C17orf50	-0.7972
SLF2	-0.4866
AC010132.3	-0.9947
C19orf47	-0.9588
MOCS3	-0.3273
DOM3Z	-0.8192
ALDH1B1	-0.6271
CDKN2AIPNL	-0.9026
CRYGD	-0.7069
SLC38A2	-0.8952
STMND1	-0.8922
CYGB	-0.3528
DOHH	-0.7897
SLC5A11	-0.9853
C4ORF46	-0.9117
PLPPR1	-0.739
TMEM79	-0.1311
CCNYL1	-0.7596
CCNYL2	-0.7429
CCNYL3	-0.7429
PPAP2A	-0.8824
JTB	-0.8088
Q6ZUR8	-0.6554
TOMM40	-0.3233
CTNS	-0.9375
GAGE2A	-0.9205
C20orf4	-0.7188
SLC66A1	-0.7185
SLC35F1	-0.8776
LEPROT	-0.5025
GJC3	-0.6471
ADGRD2	-0.7946
AIF1L	-0.6783
ATRNL1	-0.1389
FAM89B	-0.978
ATL1	-0.6603
TMEM170A	-0.9615
TIMM29	-0.4589
ITIH2	-0.7494
REG3G	-0.7647
Q59H91	-0.9412
DESI2	-0.4697
GRAMD2A	-0.9163
FAHD1	-0.7735
B2R9H7	-0.917
TSEN2	-0.5222
HEL-S-61	-0.9348
A2ABK9	-0.9973
B3KM70	-0.9604
PRKY	-0.9973
TRIM49	-0.7897
PSKH1	-0.6991
HERC4	-0.9753
STYK1	-0.9973
MARCHF9	-0.9973
RCBTB1	-0.9973
DUB1	-0.9622
KBTBD4	-0.9485
STK32B	-0.9973
KLHL14	-0.9367
ZNF215	-0.9513
RPS6KL1	-0.9973
AMPD3	-0.5939
TRAPPC3L	-0.6583
VPS26B	-0.4579
APRT	-0.7632
RAB9B	-0.3909
TBC1D2	-0.9467
GMDS	-0.9342
NPL	-0.9828
SULT1A2	-0.4808
A8MWX0	-0.7778
KATNAL2	-0.9951
RIOX2	-0.8655
TRIM60	-0.9951
BLVRA	-0.5237
TRMT12	-0.7695
CATSPERD	-0.3577
ADCK1	-0.9657
B4DRI6	-0.7074
SEMA5A	-0.9565
SPATA6	-0.9467
C21ORF57	-0.9851
DKFZP564J0123	-0.9501
GAL3ST1	-0.9048
TGIF2LY	-0.4985
DRC7	-0.943
C1ORF116	-0.9722
SARG	-0.9722
SIGMAR1	-0.8254
OR10G2	-0.9765
OR10G6	-0.9765
OR14A2	-0.9765
OR14K1	-0.9765
OR1F12	-0.9765
OR2AJ1	-0.9765
OR2I1P	-0.9765
OR2T7	-0.9765
OR3A4P	-0.9765
OR4A4P	-0.9765
OR4A8	-0.9765
OR4C45	-0.9765
OR4K3	-0.9765
OR4Q2	-0.9765
OR52E5	-0.9765
OR6J1	-0.9765
OR8U8	-0.9765
REEP1	0.9134
RTP1	0.9163
TINAG	-0.7634
K7ENZ8	-0.9917
K7EQT0	-0.9739
SARS1	-0.7748
TERB1	-0.2884
CUSTOS	-0.9917
SIRPD	-0.9917
DCLRE1B	-0.9418
CCDC9	-0.9643
FAM104A	-0.8018
SVIP	-0.7482
NACA2	-0.9335
VCPKMT	-0.9804
Q8N824	-0.9412
Q8NAK8	-0.9412
AQP8	-0.8387
DKFZP686K08123	-0.8575
DKFZP781A0295	-0.8575
FRY	-0.7086
MFI2	-0.855
TEX44	-0.3467
GGNBP1	-0.9286
RFPL4A	-0.8182
PK	-0.75
CYB5R4	-0.9009
CYB5RL	-0.9009
ENDOV	-0.3223
PRPS1L1	-0.4812
A7E1Y8	-0.9167
Q6ZT16	-0.9167
GDPD2	-0.3544
C21orf33	-0.8182
ADPRHL2	-0.5195
ACP6	-0.7993
H0Y7K9	-0.9184
FAM120C	-0.9642
DNAJC5B	-0.9744
ZNF594	-0.9965
C12orf50	-0.9965
ENPP7	-0.7893
ALKBH2	-0.9965
B4DI28	-0.9965
G8JLL4	-0.9965
CSPP1	-0.8613
MTFR2	-0.8752
Q6ZNC6	-0.9965
C12ORF50	-0.9965
FAM184A	-0.9377
THYN1	-0.9965
DDX25	-0.9766
CCDC68	-0.9533
SNX32	-0.2989
LOC729862	-0.4968
SHISA3	-0.7787
P0C5W0	-0.9885
Q6ZN96	-0.9885
MICOS13	-0.0951
E7ETX1	-0.9375
SLC39A14	-0.8914
B3KPJ1	-0.9914
F6STL4	-0.9914
SPA17	-0.5099
BTBD16	-0.9643
AKAIN1	-0.9643
HNRPUL1	-0.9643
XKR3	-0.932
ROPN1B	-0.6798
RC3H1	-0.9588
LOH12CR1	-0.9912
FTHL17	-0.6782
RO60	-0.9912
NAP1L3	-0.3888
B4E2X3	-0.9823
DKFZP313O211	-0.9432
AZIN2	-0.8973
RNF24	-0.2828
SLC35E2A	-0.8651
PI16	-0.8383
SPNS3	-0.698
ADGRG3	-0.6605
CCN5	-0.9939
CCN4	-0.9805
PCYOX1	-0.5939
SSUH2	-0.955
IGFL1	-0.6384
HTN1	-0.9432
VMP1	-0.7077
NXPE3	-0.692
SLC13A3	-0.8136
MARC1	-0.248
MARC2	-0.6468
B4DUS4	-0.9821
FOXRED1	-0.8793
DDN	-0.9333
PLA2G15	-0.9545
APOO	-0.35
APOOL	-0.35
CHCHD6	-0.35
MICOS10	-0.2248
NEK5	-0.8889
TOMM7	-0.3895
TOMM5	-0.3883
TOMM6	-0.1265
ERO1L	-0.5592
ERO1LB	-0.7553
ERO1B	-0.3624
PRH1	-0.705
LIN28B	-0.5452
OSBP	-0.5987
ADGRG7	-0.6356
OSBPL9	-0.9744
WHAMMP3	-0.9744
SGMS2	-0.8651
PPYR1	-0.7562
C16orf53	-0.9846
FAM96A	-0.9412
FAM96B	-0.9412
GPR177	-0.9856
MBOAT1	-0.9567
MBOAT2	-0.9567
MBOAT4	-0.925
GNPTG	-0.7861
TRMT112	-0.1983
SGA56M	-0.9557
AP3M2	-0.997
TMPRSS11E	-0.997
COX7A2	-0.9345
NAA60	-0.997
PMM2	-0.6531
HORMAD1	-0.5688
LRRC27	-0.9768
ATPSCKMT	-0.997
ADGRF4	-0.997
DPH3	-0.3964
ACSS1	-0.8687
MALSU1	-0.4211
NTAN1	-0.997
KRTCAP3	-0.9748
PAGE5	-0.9869
STC1	-0.7411
RFTN2	-0.997
TEX47	-0.997
C9orf64	-0.997
VWCE	-0.9245
SLC66A1L	-0.997
FBXO39	-0.997
LCN15	-0.997
DNAJC22	-0.997
FAM71E2	-0.9785
NOP10	-0.6094
C10orf120	-0.997
LEMD1	-0.5804
C2orf76	-0.997
H1-7	-0.979
SLC24A5	-0.997
EME2	-0.9642
SLC9A8	-0.997
NPIPB5	-0.997
LY6G6D	-0.8623
MT1DP	-0.9745
GAGE1	-0.9476
Q5TCY7	-0.997
TTC39B	-0.9526
SPATA1	-0.997
SLC48A1	-0.5944
Q6ZVW3	-0.986
NALCN	-0.197
TCTEX1D1	-0.997
WFDC9	-0.997
Q9NWJ2	-0.9743
H1FNT	-0.997
HSPA14	-0.6796
PRODH	-0.9871
SHCBP1L	-0.9582
AC138696.1	-0.3603
APOBEC2	-0.8824
DND1	-0.8599
TMEM184C	-0.9697
ZNF598	-0.2074
PITPNB	-0.9656
CRNN	-0.9068
F5H238	-0.975
INS-IGF2	-0.8004
DMBX1	-0.6406
GUCA1B	-0.302
RTCA	-0.9272
TRMT10B	-0.7098
B4GALNT2	-0.6726
RNASE11	-0.9565
CH25H	-0.9474
FAM72B	-0.9682
KCNK16	-0.9865
Q5JU30	-0.9474
SLC22A18	-0.8461
CD200R1L	-0.6234
PYDC2	-0.5821
POP1	-0.5133
NLRP6	-0.9661
TESMIN	-0.9427
GPA33	-0.6045
MT1B	-0.8617
CGB5	-0.9366
CGB8	-0.9366
GIN1	-0.9512
IPPK	-0.2542
PPIP5K1	-0.4329
E2K	-0.4349
KCTD19	-0.9229
RSKR	-0.8285
CMPK1	-0.9079
BRI3	-0.8948
NAT8B	-0.9474
C7orf30	-0.9706
HSD17B3	-0.8364
MRAP	-0.7169
SRD5A3	-0.1787
B3GALNT1	-0.7874
AFAP1L1	-0.9796
ZNF664	-0.847
CFAP44	-0.9796
RDH13	-0.1588
COPS9	-0.9522
KLHL7	-0.9873
TRIM49C	-0.5598
AMY1B	-0.2143
AMY1C	-0.2143
MTCL1	-0.7857
Q8NC36	-0.9129
DNAI1	-0.954
DKFZP686E191	-0.9839
DKFZP686I0746	-0.9839
DNAH1	-0.9529
HEL-36	-0.9529
BICDL1	-0.9929
STEAP4	-0.9922
PNPLA3	-0.6438
SERPINA7	-0.9487
B7Z6F6	-0.8561
H0YNB6	-0.8808
ATPGD1	-0.9796
CARNS1	-0.9796
ARL11	-0.9839
KIAA1609	-0.9839
C11orf54	-0.9666
CEP170B	-0.9777
C4orf33	-0.9666
AMDHD2	-0.4762
B2RAT6	-0.9839
B4DVI5	-0.9252
I3L4Q8	-0.9839
KYAT1	-0.9666
C4ORF33	-0.9666
Q8N8Y3	-0.9839
Q8NAD7	-0.9839
C11ORF54	-0.9505
PCMTD2	-0.824
CCM2L	-0.6806
B3KWQ7	-0.9902
ATP7A	-0.3796
MPO	-0.4694
ATPAF1	-0.9246
ATP5H	-0.6958
ATP5MG	-0.1801
ATP5MGL	-0.7226
ATP5PD	-0.1031
DKFZP434L0816	-0.9246
TSPY3	-0.9423
TSPY10	-0.9423
CRSP9	-0.99
SNC73	-0.9856
LRGUK	-0.9637
VPS13D	-0.9524
NUPL1	-0.9914
KIAA1107	-0.9547
PON3	-0.6667
APOA1BP	-0.951
ABCA7	-0.9789
DGAT1	-0.1442
FAM84B	-0.9919
IGHA2	-0.3031
ECI1	-0.6709
VSIG1	-0.7541
ADAMTS13	-0.6092
PSMG3	-0.9375
YJEFN3	-0.9905
SHISAL1	-0.0987
C12orf60	-0.8333
IDO2	-0.9531
MAN1A1	-0.3333
PGS1	-0.8215
SDSL	-0.9825
OBFC1	-0.9825
C9ORF16	-0.7456
Q8N1H4	-0.8347
PCNX2	-0.8424
ABCA4	-0.9355
CNGA3	-0.4185
ZFAND3	-0.6537
A8K3Q9	-0.9794
TOM7	-0.9794
TM6SF1	-0.9607
COX6A2	-0.4175
ALD	-0.3548
C16orf54	-0.7973
Q9BWQ7	-0.8766
ZBED6CL	-0.9726
C5ORF30	-0.723
B2RDC9	-0.9898
TOMM20L	-0.5836
FAM100A	-0.9669
UBALD1	-0.7939
CMTR1	-0.9903
UNC13A	-0.4861
RNF207	-0.9912
DKFZP762N1113	-0.8719
HLC4	-0.8719
KIF5B-ALK	-0.8719
KIF5B-ALK_K17	-0.8719
KIF5B-RET(NM_020630)_K15	-0.8719
KIF5B-RET(NM_020630)_K16	-0.8719
KIF5B-RET(NM_020630)_K22	-0.8719
KIF5B-RET(NM_020630)_K23	-0.8719
KIF5B-RET(NM_020630)_K24	-0.8719
KIF5B-RET(NM_020975)_K15	-0.8719
KIF5B-RET(NM_020975)_K16	-0.8719
KIF5B-RET(NM_020975)_K22	-0.8719
KIF5B-RET(NM_020975)_K23	-0.8719
SFSWAP	-0.9951
ACSM1	-0.8032
ANKRD29	-0.541
ANXA10	-0.5926
COX6B2	-0.913
WDR7	-0.8853
ANO6	-0.527
LGI4	-0.4062
LGI2	-0.7212
HSDL2	-0.9615
BCKDHB	-0.3599
DBT	-0.3599
TMEM189	-0.933
ESYT3	-0.1
ESYT1	-0.1
MFRP	-0.6667
CEP20	-0.9394
GGT7	-0.515
LAD1	-0.974
PCCB	-0.5382
IVD	-0.9632
P4HTM	-0.9
MLF1IP	-0.9785
Q59FM5	-0.9387
Q8N5Q5	-0.966
MYHBETA	-0.9028
RBMXL2	-0.99
TROVE2	-0.832
ARL6IP6	-0.4884
ART3	-0.7935
CEACAM7	-0.9345
CNTN4	-0.975
FOLR2	-0.975
IZUMO1R	-0.5753
LY6K	-0.975
LYPD2	-0.9528
LYPD4	-0.975
LYPD5	-0.6896
LYPD6B	-0.9128
LYPD8	-0.975
MDGA2	-0.975
MELTF	-0.8275
NEGR1	-0.3086
NRN1	-0.975
NRN1L	-0.9686
NTNG1	-0.2314
OTOA	-0.975
PLET1	-0.975
PRSS21	-0.975
PRSS41	-0.975
RTN4RL1	-0.791
RTN4RL2	-0.9108
SPACA4	-0.975
TECTA	-0.3086
TECTB	-0.975
VNN1	-0.975
VNN3	-0.975
XPNPEP2	-0.975
ALPPL2	-0.9535
FSIP2	-0.8333
FSIP1	-0.8333
COQ3	-0.3328
C1ORF122	-0.9429
SNX30	-0.7424
N6AMT1	-0.8172
ABHD8	-0.9265
BTBD12	-0.4519
C20orf3	-0.625
ARL2-SNX15	-0.8077
ILRUN	-0.9911
MOGS	-0.8237
F2Z2H6	-0.9474
Q9H5Q2	-0.9474
H0Y6X8	-0.963
CDR1	-0.7607
TMEM255B	-0.8332
A8K900	-0.9333
LRCH1	-0.8584
SH3PXD2B	-0.9667
SERTAD4	-0.8337
CNNM1	-0.7004
IRX2	-0.9416
UMOD	-0.6742
HEL-S-101	-0.7534
Q8WWI3	-0.9868
ZNF628	-0.9133
TBC1D31	-0.776
WDR67	-0.776
NCLN	-0.4473
DYDC2	-0.4057
DNLZ	-0.9833
CROCC	-0.8389
C1orf63	-0.9524
PHOSPHO1	-0.8571
DKFZP434N1728	-0.9677
C2ORF73	-0.9319
ZFP161	-0.3333
ITIH6	-0.5461
NHLRC2	-0.9296
SRGAP2C	-0.96
PROM1	-0.9317
TMP_LOCUS_29	-0.9459
Q6VEQ4	-0.9459
CCDC186	-0.8974
SEC31B	-0.7602
DKFZP686M05248	-0.8571
ERC2	-0.3541
Q5T020	-0.9683
CNTLN	-0.4768
COX15	-0.5848
CA13	-0.7824
PEAR1	-0.8858
C12orf35	-0.9444
F8WCN8	-0.9109
RESF1	-0.8552
K7EPM5	-0.9861
AMIGO2	-0.5475
DNAJC24	-0.5265
DPH5	-0.9841
DPH6	-0.9841
DPH7	-0.9841
MAGEA9	-0.9737
MAGEA9B	-0.9737
CBLIF	-0.4958
TMEM144	-0.8698
C11orf24	-0.8912
TMEM130	-0.5361
NAALADL2	-0.6056
CALHM1	-0.183
HLCS	0.0285
C2orf42	-0.9349
KRBOX4	-0.963
SCN2B	-0.379
C6orf62	-0.9167
C6ORF62	-0.9167
MTRR	-0.3956
MMACHC	-0.4643
GLCCI1	-0.9775
LASS2	-0.6862
EDEM2	-0.9929
F5GZ44	-0.9929
Q5TCM0	-0.9685
CCDC12	-0.9621
BUD13	-0.8138
DUS2L	-0.9615
PARS2	-0.9615
Q53F65	-0.9815
LRRC40	-0.5034
SRPR	-0.774
Q9BZG7	-0.9287
Q9H2A1	-0.974
C3ORF60	-0.9643
B1AJQ0	-0.9643
PATL2	-0.6523
C9orf89	-0.9744
DKFZP686E1183	-0.4848
C2orf28	-0.8333
TPBG	-0.9487
FAM63A	-0.9391
ISOC2	-0.8573
IL28RA	-0.05
KCTD3	-0.9391
THUMPD3	-0.475
AKR1E2	-0.799
PYROXD1	-0.2614
XYLB	-0.875
LGALS7B	-0.4941
LSM12	-0.8931
CCDC45	-0.99
IL28A	-0.575
IL29	-0.5
THUMPD1	-0.5867
LRRTM2	-0.9589
ATP5F1E	-0.2367
BPIFA2	-0.906
ETFRF1	-0.9859
HSBP1L1	-0.6506
HARS2	-0.5543
ALDH18A1	-0.8244
FASTKD3	-0.8959
Q5VYK5	-0.8042
PCTP	-0.0587
SLC5A4	-0.8837
F5CTF3	-0.6602
PGM5	-0.9051
HIGD1B	-0.7378
OSTCL	-0.8952
OSTC	-0.8968
CCL4L2	-0.2588
TMEM90B	-0.9773
TMCO5A	-0.6463
SYBL1	-0.9324
HEL-S-307	-0.763
TRBC2	-0.4179
GBA3	-0.9407
MLEC	-0.8253
HTR3B	-0.8411
HTR3D	-0.8667
HTR3E	-0.8667
FRMD3	-0.5854
SLC52A1	-0.7576
CCSER1	-0.9343
CLIP-170	-0.9143
KIF18B	-0.9532
RSN	-0.9143
LRFN5	-0.92
SLITRK1	-0.9164
SLITRK3	-0.92
SLITRK4	-0.92
SLITRK5	-0.7435
SHLD3	-0.9825
SHLD2	-0.9825
HEPACAM2	-0.9606
AGBL5	-0.9688
CST4	-0.7933
ECRG4	-0.9933
SPAG11B	-0.9733
PARM1	-0.9933
AMBN	-0.9587
FDCSP	-0.9516
WFDC10B	-0.9861
CLPSL2	-0.9933
C6orf15	-0.8668
SCGB2B2	-0.9933
SMIM11A	-0.934
IQCF3	-0.9933
PCDHGA9	-0.6743
SMIM11B	-0.934
AL807752.7	-0.9579
G3V4V3	-0.9167
INF2	-0.8989
MESDC2	-0.9785
DCXR	-0.4976
SMYD5	-0.9745
CEP295	-0.8722
C4ORF19	-0.9157
C6orf201	-0.9858
OTUD6B	-0.9565
GID4	-0.4413
IGDCC3	-0.9429
DUSP11	-0.5676
BLVRB	-0.476
ST8SIA4	-0.9688
ST8SIA3	-0.9688
SPATA20	-0.7729
CMKLR1	-0.5424
GPR32P1	-0.96
GPR33	-0.96
TMEM65	-0.3204
HACD1	-0.7776
RLN1	-0.5643
SPINK5	-0.8258
SPINK6	0.1333
DEFA4	-0.3773
PSD4	-0.9701
LEG1	-0.9701
COLEC10	-0.6127
COLEC11	-0.6127
FCN3	-0.6741
DKFZP686O1553	-0.7833
SHQ1	-0.867
CD96	-0.9747
TIGIT	-0.8247
GIF	-0.8462
CLMP	-0.9718
DYM	-0.9747
TVP23B	-0.4506
LRRC2	-0.8548
C2orf83	-0.9894
PRR23B	-0.7356
TMP_LOCUS_54	-0.9154
MGC4677	-0.9154
AFG1L	-0.7306
SPACA6	-0.9894
CD5L	-0.9825
SLC9A7	-0.6764
PRELID3B	-0.875
BTF3L4	-0.8095
LBHD1	-0.931
TDGF1P3	-0.8944
DKFZP667O202	-0.63
TMED4	-0.8422
MTERF2	-0.913
ALKBH7	-0.8253
VKORC1L1	-0.6545
B3KUD8	-0.9401
B-3501	-0.9339
Q53GH5	-0.9865
Q59EE1	-0.9865
HLAC	-0.9865
HLA-B57	-0.9865
HTN3	-0.8929
PSD	-0.3577
NPTX1	-0.3667
DPP7	-0.9638
CENPBD1	-0.9405
WAPAL	-0.9727
ATP5MC2	-0.2238
ANGPTL6	-0.9773
Q9BSD4	-0.9773
PRADC1	-0.9601
TMCC3	-0.7143
KIAA0368	-0.9873
FOPNL	-0.9873
MOCOS	-0.6932
B4DF73	-0.9744
FRMD7	-0.9459
ACTL8	-0.7222
ANKRD45	-0.8544
MS4A12	-0.7289
EVI2A	-0.7644
DAGLA	-0.7323
ASIC3	-0.4944
ASIC5	-0.6908
TEX29	-0.2076
MS4A6E	-0.9333
TM2D2	-0.9692
GJA9	-0.3803
GJD4	-0.386
LRFN3	-0.5188
TIFAB	-0.9474
H4C7	-0.6626
ATP5MPL	-0.6402
A8KA83	-0.5917
CCDC137	-0.7657
ALG9	-0.4343
CCDC86	-0.9209
YBX2	-0.8502
MDP1	-0.9615
KIAA0664	-0.9783
HIST1H2AI	-0.9841
PKD1L3	-0.7143
IDI2	-0.9765
C20ORF112/RUNX1	-0.9473
RUNX1/C20ORF112	-0.9473
RUNX1/CBFA2T2	-0.9473
CLCA3P	0.38
ZAR1	-0.9939
C12ORF40	-0.9939
ATP4A	-0.5985
EML1	-0.5616
C1orf182	-0.9706
C17orf61	-0.3222
FAM131A	-0.9333
C1orf156	-0.9333
TBC1D3K	-0.9312
SCML4	-0.6944
GVQW2	-0.9397
FNDC4	-0.9954
ACTL9	-0.9667
C15orf65	-0.9667
CRTAM	-0.7908
CADM3	-0.7424
LKAAEAR1	-0.987
SDHAF1	-0.8161
C1orf112	-0.9643
TCFL5	-0.9762
TICRR	-0.9762
URGCP	-0.9556
EFHB	-0.92
ERVK3-1	-0.9873
C3orf38	-0.9873
ODF3L1	-0.9873
Q5C8S5	-0.9414
PTGES3L-AARSD1	-0.5044
SPANXB1	-0.7716
DKFZP547I014	-0.9444
DKFZP434C1615	-0.9091
MSH5-SAPCD1	-0.9091
PTRHD1	-0.8831
IGHV1-18	-0.9404
IGHV1-24	-0.9404
IGHV1-3	-0.9404
IGHV1-45	-0.9404
IGHV1-58	-0.9404
IGHV1-69-2	-0.9404
IGHV1-69D	-0.9404
IGHV1-8	-0.9404
IGHV1OR15-1	-0.9404
IGHV1OR15-9	-0.9404
IGHV1OR21-1	-0.9404
IGHV5-10-1	-0.9404
IGHV5-51	-0.9404
Q9HAF8	-0.9677
FAM178B	-0.6232
SLC5A8	-0.7395
ADPRS	-0.8352
SLC37A4	-0.9796
EXOC3L2	-0.2161
LOC102724159	-0.5976
CBWD1	-0.8823
MAP11	-0.5781
RTP4	-0.6517
TMEM92	-0.9312
NWD1	-0.9689
WDR88	-0.989
WDR31	-0.989
DCAF4L2	-0.989
POC1A	-0.989
POC1B	-0.9748
LRWD1	-0.8738
RWDD4A	-0.92
RWDD4	-0.886
OTOP3	-0.7814
Q6ZMW9	-0.9636
MROH5	-0.9636
ATL2	-0.8889
SHISA2	-0.9749
BCAS4	-0.9221
TSPY2	-0.9655
CFAP91	-0.9655
BAP18	-0.9655
ACOT9	-0.8571
LRRIQ1	-0.9177
SLC39A6	-0.6863
PPIL5	-0.8462
TNFSF18	-0.5476
NME8	-0.9499
TTC30A	-0.5353
MINAR1	-0.6731
SLC25A47	-0.9503
KIAA0240	-0.75
C19orf29OS	-0.8182
CACTIN-AS1	-0.8182
ERAP2	-0.6
C16orf87	-0.8612
C16ORF87	-0.9167
FAM86A	-0.9048
CNRIP1	-0.8828
LRRC8D	-0.4113
SMPD4	-0.9825
H7BXF4	-0.9825
HSPA12A	-0.4462
MRGPRX2	-0.875
CSKMT	-0.8347
SLC17A1	-0.4167
B3GALT5	-0.6978
CLEC2A	-0.5153
SYT15	-0.8932
LOC102724488	-0.8932
TBC1D10B	-0.8042
TBC1D24	-0.9355
SNX19	-0.9231
COQ2	-0.9285
FOCAD	-0.9885
DHRS7B	-0.9794
TPSG1	-0.8999
CA3	-0.8773
AMT	-0.7764
PMF1-BGLAP	-0.9177
SCRG1	-0.8875
CATSPER2	-0.3352
CATSPER3	-0.3306
CATSPER4	-0.3432
CATSPERB	-0.2902
B2R5P6	-0.9655
PHP14	-0.9655
Q6ZR44	-0.9655
SPRYD4	-0.9412
BRP44	-0.9894
C15orf39	-0.9894
CYP51A1	-0.6927
PTCD2	-0.8454
DKFZP761I2124	-0.8759
DKFZP762K123	-0.8515
EXOC3L4	-0.8515
FLJ00339	-0.8515
SEC15L3	-0.8759
MON2	-0.6482
LOC388524	-0.6235
ARP3BETA	-0.8571
ZFP3	-0.92
SPTLC2	-0.4327
SPTLC3	-0.4327
SPTSSB	-0.3713
Q96K27	-0.8182
ZFY	-0.8589
NXF2B	-0.9231
Q5H9I2	-0.9018
SBSN	-0.95
IL17B	-0.6869
C16orf45	-0.9722
Q6ZTI4	-0.9722
G4	-0.9722
TRMT10A	-0.6759
Q5TF35	-0.971
FAM32A	-0.7591
SOWAHC	-0.963
DIP2C	-0.963
SPANXA2	-0.746
DENND11	-0.8824
SPANXC	-0.8824
KIAA1147	-0.8824
Q96HN9	-0.9706
NAGA	-0.9969
OMA1	-0.6548
LARGE1	-0.6333
C1RL	-0.913
CGB7	-0.9615
CHST8	-0.8512
BCDIN3D	-0.8462
VPS50	-0.7535
G5E988	-0.9753
TSPAN8	-0.8452
CXorf15	-0.986
TMCO4	-0.8889
